# Modelo: Navier-Stokes 2D Completo | Re: 1500.00 | Pr: 0.70
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
21.8,1.3386305950343218,-0.003582103367563594,52.468675615567285,0.9603181728527981,0.006554318611691201,-1.1306771448451602,2.625622069578346,0.9699226207946332,0.004973180785474263
22.0,1.3379188529181665,-0.003535246134396264,52.44698909648072,0.9616084749119631,0.00635178138262793,-1.0937747374512585,2.596941293785344,0.9709016479244051,0.004819429315677581
22.200000000000003,1.3372164965805633,-0.0034882463821026555,52.42566294235349,0.9628588854058493,0.00615531434596317,-1.0580142726895891,2.5682589702337304,0.9718503925209043,0.0046702880480036235
22.400000000000002,1.3365235543653253,-0.0034411057460332906,52.404698171807105,0.9640706006503484,0.005964742567805548,-1.0233614808004554,2.5395749218200647,0.9727697631436065,0.004525623912213117
22.6,1.33584005428215,-0.0033938259399972637,52.38409578505641,0.9652447824329716,0.005779895632527232,-0.9897830875631453,2.510888971175642,0.9736606420857896,0.004385307267448013
22.8,1.3351660239893264,-0.003346408774688836,52.36385676157445,0.9663825589033593,0.005600607514501643,-0.9572467888728231,2.4822009407108303,0.9745238860505856,0.004249211806425013
23.0,1.3345014907722745,-0.0032988561805264993,52.34398205717663,0.9674850254387721,0.005426716456301772,-0.9257212259690117,2.453510652669147,0.9753603268083596,0.0041172144647303455
23.200000000000003,1.3338464815171158,-0.003251170234937817,52.32447260045099,0.9685532454858802,0.0052580648535887065,-0.8951759612676469,2.4248179291937046,0.9761707718364777,0.0039891953353698995
23.400000000000002,1.3332010226782993,-0.003203353195266878,52.30532928840253,0.9695882513802077,0.005094499146856446,-0.8655814547576246,2.3961225924076275,0.9769560049425076,0.0038650375886479793
23.6,1.332565140239009,-0.0031554075375077595,52.28655298114172,0.9705910451446227,0.004935869720152031,-0.8369090409149904,2.3674244645120606,0.977716786871937,0.0037446273974310884
23.8,1.3319388596632962,-0.003107336001667349,52.268144495507585,0.9715625992682685,0.0047820308068033945,-0.8091309060960783,2.3387233679049695,0.9784538559014799,0.003627853867787856
24.0,1.331322205838342,-0.003059141644902841,52.25010459741593,0.972503857467344,0.004632840402089222,-0.7822200663669121,2.3100191253240276,0.9791679284190521,0.0035146089749149567
24.200000000000003,1.330715203005335,-0.003010827902742541,52.23243399277711,0.9734157354291041,0.004488160182703815,-0.7561503457330643,2.2813115600189517,0.9798596994914459,0.0034047875041416376
24.400000000000002,1.330117874677245,-0.0029623986597338003,52.21513331678764,0.9742991215404256,0.004347855432772274,-0.730896354734778,2.2526004959567905,0.9805298434207087,0.0032982869968014583
24.6,1.3295302435414416,-0.002913858329847585,52.19820312138286,0.975154877602213,0.0042117949760474005,-0.7064334693764329,2.2238857580665425,0.9811790142901665,0.0031950077006888122
24.8,1.328952331345306,-0.0028652119475895965,52.18164386071073,0.9759838395308447,0.004079851113863331,-0.6827378103643755,2.195167172527985,0.9818078465009842,0.0030948525246219383
25.0,1.3283841587624057,-0.0028164652705173765,52.16545587436112,0.9767868180477584,0.003951899568277462,-0.6597862226293549,2.1664445671104984,0.9824169553000152,0.0029977269966949827
25.200000000000003,1.327825745237099,-0.0027676248930230685,52.14963936823477,0.9775645993581558,0.0038278194297771684,-0.6375562551175218,2.1377177715687186,0.9830069372996623,0.00290353922574349
