y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.06125,1.0,0.0,0.0,1.1989511830470734,-0.0031493361954699757,0.00013279584675143736,1.2678358396844418,-0.0013904941423310822,0.0006716379487141272,1.2414047544365774,8.904325998776753e-05,0.019758343400007695,1.099791666773809,0.00010529279474630085,0.07421822632064039,0.9602151996346803,8.226341004510525e-05,0.1597031146075129
0.0625,1.0,0.0,0.0,1.1973237983835865,-0.0034759624668028776,0.0002065010563925465,1.2613026213576497,-0.0015110168199445112,0.0009830508767866477,1.2252133516364148,9.841544544582953e-05,0.024454256568887535,1.085388570372041,0.00011537375389465227,0.08389841664277004,0.9478468911639738,9.016239488523178e-05,0.17125101247713226
0.06375,1.0,0.0,0.0,1.1953190439256534,-0.0037937604322371204,0.0003165132700768811,1.2536782331135112,-0.0016205750820638043,0.0014223023156213466,1.2073324411624275,0.0001075782157318584,0.030121676360917938,1.0694923487481929,0.00012494883889944123,0.09484575407960559,0.9341895495939249,9.767289006915432e-05,0.1840438201411775
0.065,1.0,0.0,0.0,1.1928619786138874,-0.004101089764183037,0.00047850955344634584,1.2448412548966723,-0.0017180186860989446,0.0020348460115334126,1.1877670404742546,0.00011649022430898568,0.036901473698515874,1.0521096373950913,0.00013397002272915248,0.10711804991355373,0.9192468812217871,0.00010475777643860933,0.19808465572278702
0.06625,1.0,0.0,0.0,1.189864068985968,-0.004396082893405636,0.0007140095630128995,1.2346594430558344,-0.0018022243349320218,0.0028797218968959057,1.1665228821875304,0.0001251054875456131,0.044944032601038346,1.0332475974622213,0.00014239000394859722,0.1207712929463078,0.9030228806826988,0.0001113804090496772,0.2133744848271003
0.0675,1.0,0.0,0.0,1.186221326076099,-0.0046766229027750215,0.001052216797282746,1.2229904847455124,-0.0018721167902379528,0.004032784260608426,1.1436064552005674,0.0001333734306272468,0.054406697494831895,1.0129138901794592,0.00015016227044431643,0.13585806089404373,0.8855218157643495,0.00011750465235502698,0.22991163310268453
0.06875,1.0,0.0,0.0,1.1818122652033718,-0.004940323429877082,0.0015323381227231685,1.209683041078796,-0.0019266941772313468,0.0055904652129906696,1.1190250402288453,0.00014123901757585191,0.06545059603830564,0.9911166494580881,0.0001572411623064571,0.15242597283070838,0.8667482112237269,0.0001230949135816842,0.24769132705771776
0.07,1.0,0.0,0.0,1.1764957053463105,-0.005184511970476659,0.00220648072887712,1.1945781203392583,-0.0019650573286637686,0.007674095698139659,1.0927867384356675,0.00014864295997483667,0.07823687800305809,0.9678644527647977,0.00016358193354383638,0.17051622229731786,0.8467068316714318,0.0001281161742654017,0.26670527455327186
0.07125000000000001,1.0,0.0,0.0,1.170108437030895,-0.005406218400622408,0.0031432413833669217,1.177510816274356,-0.0019864427844450217,0.010434778491595607,1.0649004920355514,0.0001555219971924752,0.09292246061449662,0.9431662903746475,0.00016914081246093468,0.19016222969076732,0.8254026635917768,0.00013253401982303448,0.28694129533840074
0.0725,1.0,0.0,0.0,1.162462804136439,-0.005602171043677481,0.0044321198984455835,1.1583124362971848,-0.001990258783119999,0.0140587614298021,1.0353760959615053,0.00016180923980988696,0.1096554210858744,0.9170315331195944,0.00017387506031941744,0.21138845005091786,0.8028408965691395,0.00013631466717385255,0.3083830107081569
